tenure_label,house,state_id,state_name,mp_id,mp_name,mp_tenure,tile_label,ACTIVITY_NAME,ACTUAL_AMOUNT,ACTUAL_END_DATE,ATTACH_ID,AVERAGE_RATING,CONSTITUENCY,CONSTITUENCY_ID,FILE_STATUS,FLAG,IDA_NAME,LETTER_NO,MP_NAME,RECOMMENDATION_DATE,RECOMMENDED_AMOUNT,STATE_NAME,Sno,Total_Amt,WORK_CATEGORY,WORK_DESCRIPTION,WORK_ID,WORK_RECOMMENDATION_DTL_ID
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/136823-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1894566,14-Jan-2026,1852769,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,25,,Normal/Others,"Construction of Burrial Ground at Bhimakrosupalem, Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District.",149937,136823
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/136824-Construction of additional rooms and halls in the existing public and community building,935884,21-Jul-2025,1216969,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/35,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,26,,Normal/Others,"Construction of Additional Room and Slab  at S.C.(Madiga) Community hall Hasanbada, Ramachandrapuram (M), Dr.B.R Ambedkar Konaseema District",93931,136824
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/141529-Construction of roads, link roads, pathways or any other road with or without drainage system",494333,21-Jul-2025,1352981,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,27,,Normal/Others,Formation of Approach Road to Burial Ground of S.C Community at Venkatayapalem Village of Ramachandrapuram Mandal,103306,141529
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/141531-Construction of roads, link roads, pathways or any other road with or without drainage system",492549,21-Jul-2025,1353003,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,28,,Normal/Others,Construction of Internal CC Roads from K Srinivasaraju House to G.Ramana House &Tadigoyya Road to Dumping Yard  in Venkatayapalem Village of Ramachandrapuram Mandal,103309,141531
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/141536-Providing drains and gutters for public drainage,491289,17-Jul-2025,1440631,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/36,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,29,,Normal/Others,Construction of Drain from Guttula Kesava Rao House to Kudupudi SubbaRao House in Gollalcheruvu H/o Kandulapalem Village of Ramachandrapuram Mandal,111406,141536
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/141603-Development of playfields and sports grounds,2931050,19-Apr-2026,1587158,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/37,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,30,,Normal/Others,"Providing Open Gym equipment in ZP High School play ground at Surayanagar, Amalapuram",124343,141603
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154178-Construction of roads, link roads, pathways or any other road with or without drainage system",500000,19-Apr-2026,1733593,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,31,,Normal/Others,"Construction of CC Road from Ganta Apparao House to Old CC Road  atAdampalli (V), K.Gangavaram(M),",138664,154178
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154180-Construction of roads, link roads, pathways or any other road with or without drainage system",499988,17-Jul-2025,1364813,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,32,,Normal/Others,"Construction of CC Road from Rajive Gandhi Statue to Masabattula Rama rao (H) in SC Colony at Amujuru (V) of K.Gangavaram(M),",104378,154180
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154181-Construction of roads, link roads, pathways or any other road with or without drainage system",499642,17-Jul-2025,1364823,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,33,,Normal/Others,"Construction of CC Road from Namavarapu Satyanarayana (H) to Shadi Khana  atAmujuru (V) of K.Gangavaram(M),",104381,154181
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154182-Construction of roads, link roads, pathways or any other road with or without drainage system",499657,17-Jul-2025,1189981,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,34,,Normal/Others,"Construction of CC Road from Somalamma Temple to Grama Sachivalam at Balanthram (V) of K.Gangavaram(M),",92242,154182
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/154183-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,486084,21-Jul-2025,1418767,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,35,,Normal/Others,"Providing Amenities to Burial Ground at Balantram(V) of K.Gangavaram(M),",109268,154183
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154185-Construction of roads, link roads, pathways or any other road with or without drainage system",499487,19-Apr-2026,1516214,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,36,,Normal/Others,"Formation of Gravel and WBM Road from GudigallabhagaBaddi to Pilli Rambabu Field at Gudigallabhaga GP of K.Gangavaram Mandal,",118305,154185
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/154188-Construction of community centers and community halls,499991,19-Apr-2026,1719540,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,37,,Normal/Others,"Construction of Multipurpose Hall at Railway New Colony at Kunduru(V), K.Gangavaram(M),",137108,154188
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/154189-Purchase of furniture and fixtures for educational purposes,499940,19-Apr-2026,1719569,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,38,,Normal/Others,Providing furniture and amenities for education purpose to BC Community Multipurpose Hall at Railway New Colony at Kunduru (V) of K.Gangavaram Mandal,137114,154189
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154190-Construction of roads, link roads, pathways or any other road with or without drainage system",498801,17-Jul-2025,1364830,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,39,,Normal/Others,"Construction of CC Road from Isukapatla Ramana (H) to Vara Abbulu (H) in SC Locality at Pamarru(V) of K.Gangavaram(M),",104382,154190
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2024-2025/154193-Construction of buildings for community cultural activities,499981,19-Apr-2026,1953437,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,40,,Normal/Others,"Construction of Ambedkar Bhavan At Rajawire H/o KOTA(V) of  of K.Gangavaram(M),",156911,154193
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154194-Construction of roads, link roads, pathways or any other road with or without drainage system",499200,17-Jul-2025,1190815,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,41,,Normal/Others,"Construction of CC road from 1. KondepudiNanaji(H) to Venkatarao(H) 2.Rameshkumar(H) to Guttalasubbarao(H) at serilanka(V) of K.Gangavaram(M),",92324,154194
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154195-Construction of roads, link roads, pathways or any other road with or without drainage system",498502,17-Jul-2025,1190845,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,42,,Normal/Others,"Construction of CC road from 1.KondepudiVeeraswami(H) to Kondepudi Nagaveni(H) 2.Kondepudi Chinna Venkatarao(H) to Kondepudisatyanarayana(H) at serilanka(V) of K.Gangavaram(M),",92332,154195
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154198-Construction of roads, link roads, pathways or any other road with or without drainage system",499825,19-Apr-2026,1375246,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,43,,Normal/Others,"Construction of CC Road from Namavaripeta Ambedkar Statue to Yamani Satyanarayana Field at Nerredulanka H/o Tallpodu(V) of K.Gangavaram(M),",105082,154198
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/154199-Construction of roads, link roads, pathways or any other road with or without drainage system",499825,19-Apr-2026,1375253,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/38,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,44,,Normal/Others,"Construction of CC Road from Yamani Satyanarayana Field to MedisettiYedukondalu Field at Nerredulanka H/o Tallpodu(V) of K.Gangavaram(M),",105086,154199
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/172990-Construction of roads, link roads, pathways or any other road with or without drainage system",397393,19-Apr-2026,2019556,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,45,,Normal/Others,Construction of BT Road from R and B Road to Adabala Brahmanandam Land at Pallipalem Hamlet of  Gudapalli Village Malikipuram Mandal,163462,172990
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/172991-Construction of roads, link roads, pathways or any other road with or without drainage system",387614,19-Apr-2026,2019633,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,46,,Normal/Others,Construction of BT Road from Adabala Brahmanandam Land to Babu Raju land at Pallipalem Hamlet of Gudapalli Village Malikipuram Mandal,163471,172991
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/172993-Construction of roads, link roads, pathways or any other road with or without drainage system",317582,19-Apr-2026,2053538,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,47,,Normal/Others,Construction of BT Road from  Kopadi Bandi Mutyala Raju Land to Adabala Narasimha Rao Land at Pallipalem Hamlet of Gudapalli Village Malikipuram Mandal,166413,172993
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2024-2025/176729-Construction of roads, link roads, pathways or any other road with or without drainage system",369783,19-Apr-2026,2019708,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/41,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,48,,Normal/Others,"Construction of BT Road from Koppadi Bandi Mutyala Raju Land to Koppadi Bandi Mutyala Raju Land -Bit2 at Pallipalem Hamlet of  Gudapalli Village, Malikipuram",163481,176729
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/187703-Construction of roads, link roads, pathways or any other road with or without drainage system",487357,19-Apr-2026,2049215,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/42,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,49,,Normal/Others,Providing Gravel Road from Kadiyam Venkateswara Rao Makam to Mudu Kalva Mogga of Thilakuppa Village I Polavaram Mandal,166055,187703
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/187704-Construction of roads, link roads, pathways or any other road with or without drainage system",485978,19-Apr-2026,2049298,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/42,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,50,,Normal/Others,Providing Gravel Road from Kadiyam Nagababu Makam to Yalla Dorababu Makam of Thilakuppa Village I Polavaram Mandal,166078,187704
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/187705-Construction of roads, link roads, pathways or any other road with or without drainage system",487357,19-Apr-2026,2049327,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/42,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,51,,Normal/Others,Providing Gravel Road from Gundepudi Rambabu Raju Makam to Kona Anjaneyulu Makam of Thilakuppa Village I Polavaram Mandal,166081,187705
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2025-2026/200348-Construction of community centers and community halls,495030,19-Apr-2026,2019505,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,52,,Normal/Others,"Construction of Ambedkar Statue Shelter at A Agraharam H_o Yanamadala GP of Ramachandrapuram (M), Dr.B.R.Ambekar Konaseema District.",162204,200348
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/200350-Construction of roads, link roads, pathways or any other road with or without drainage system",248765,14-Jan-2026,1833717,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,53,,Normal/Others,"Formation of C.C Road from Pandiri Anasuya House to Battula Subrahmanyam House in Malapadu (V) , of Ramachandrapuram (M), Dr.B.R.Ambekar Konaseema District.",147822,200350
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/200357-Construction of roads, link roads, pathways or any other road with or without drainage system",499983,19-Apr-2026,1733062,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,54,,Normal/Others,"Construction of CC Road from Vasamsetti Siva House to Vasamsetti Krishna House at Yaarpothavaram Main(V) , K.Gangavaram (M), Dr.B.R.Ambedkar Konaseema District..",138585,200357
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/200358-Construction of roads, link roads, pathways or any other road with or without drainage system",499517,19-Apr-2026,1733159,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,55,,Normal/Others,"Construction of CC Road from Pilli Satyanarayana House to Rayudu Bhusayya House at Pampana vari palem Colony, Yaarpothavaram (V) , K.Gangavaram (M), Dr.B.R.Ambedkar Konaseema District..",138605,200358
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/200359-Construction of roads, link roads, pathways or any other road with or without drainage system",484176,14-Jan-2026,1870272,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,56,,Normal/Others,"Construction of a CC road  from Gudigalla Bhaga R and B Road to Dontamsetti Naga Malleswara Rao Site at Sivala (V), K. Gangavaram (M), Dr. B.R. Ambedkar Konaseema District..",151754,200359
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/200360-Construction of roads, link roads, pathways or any other road with or without drainage system",484573,14-Jan-2026,1870316,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,57,,Normal/Others,"Construction of a CC Road from Dontamsetti Naga Malleswara Rao Site to Donthamsetti Nagamalleswara Rao Site at Sivala (V), K. Gangavaram (M), Dr. B.R. Ambedkar Konaseema District..(BIT-1)",151757,200360
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,"WS/MP026/2025-2026/200361-Construction of roads, link roads, pathways or any other road with or without drainage system",485784,14-Jan-2026,1870346,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,58,,Normal/Others,"Construction of a CC road from Dontamsetti Naga Malleswara Rao Site to Main Burial Ground at Sivala (V), K. Gangavaram (M), Dr. B.R. Ambedkar Konaseema District. (BIT-2)",151759,200361
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Completed,WS/MP026/2025-2026/200362-Construction of buildings for community cultural activities,493019,14-Jan-2026,1893601,0.0,Sitting Rajya Sabha,545,True,3,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),,,Andhra Pradesh,59,,Normal/Others,"Construction of Multipurpose Hall at BC Area of Bhatlapalika(V) of K.Gangavaram (M), Dr.B.R.Ambedkar Konaseema District",154053,200362
