state_name,constituency_name,mp_id,mp_name,total_works,works_recommended,works_sanctioned,works_completed,total_recommended_amount,total_actual_amount,unique_categories,categories_list,completion_rate,sanction_rate,constituency_clean,State_Name,Constituency_Name,Constituency_Type,Candidate,Sex,Party,Votes,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,No_Terms,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,state_clean,margin_category,party_category,alliance_2019
Kerala,KOTTAYAM,3042378,ADV K FRANCIS GEORGE,27,204,171,28,172772104.0,14789052.0,4,Bar and Associations|Normal/Others|Repair and Renovation|Trust and Society,0.16374269005847952,0.8382352941176471,KOTTAYAM,Kerala,KOTTAYAM,GEN,Thomas Chazhikadan,M,KEC(M),421046.0,910339.0,1206698.0,75.44,46.25,106259.0,11.67,2.78,State-based Party,1.0,False,False,Graduate Professional,Salaried Work or Employed,KERALA,Safe (10-20%),Regional,Other
Kerala,KOZHIKODE,3017409,Shri M K Raghavan,4,272,56,5,119707702.0,1430251.0,2,Normal/Others|Repair and Renovation,0.08928571428571429,0.20588235294117646,KOZHIKODE,Kerala,KOZHIKODE,GEN,M.K.RAGHAVAN,M,INC,493444.0,1076193.0,1318024.0,81.65,45.85,85225.0,7.92,2.7,National Party,3.0,True,True,Graduate,Social Work,KERALA,Close (5-10%),National,UPA
Kerala,MALAPPURAM,3042789,E.T. MOHAMMED BASHEER,6,123,87,7,114658360.0,2044180.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.08045977011494253,0.7073170731707317,MALAPPURAM,Kerala,MALAPPURAM,GEN,P.K. Kunhalikutty,M,IUML,589873.0,1034618.0,1370544.0,75.49,57.01,260153.0,25.14,2.27,State-based Party,2.0,True,True,Graduate,Politics,KERALA,Very Safe (>20%),Regional,UPA
Kerala,MAVELIKKARA(SC),3017412,Shri Suresh Kodikunnil,26,163,123,27,199248718.0,11530361.0,2,Normal/Others|Repair and Renovation,0.21951219512195122,0.754601226993865,MAVELIKKARA,Kerala,MAVELIKKARA,SC,KODIKUNNIL SURESH,M,INC,440415.0,971035.0,1308102.0,74.23,45.36,61138.0,6.3,2.63,National Party,7.0,True,True,Post Graduate,Social Work,KERALA,Close (5-10%),National,UPA
Kerala,PALAKKAD,3018377,Vellalath Kochukrishnan Nair Sreekandan,53,206,150,54,159614886.0,13582981.0,2,Normal/Others|Repair and Renovation,0.36,0.7281553398058253,PALAKKAD,Kerala,PALAKKAD,GEN,V K SREEKANDAN,M,INC,399274.0,1028249.0,1323010.0,77.72,38.83,11637.0,1.13,2.94,National Party,1.0,False,False,Graduate,Politics,KERALA,Very Close (<5%),National,UPA
Kerala,PATHANAMTHITTA,3019048,Anto Antony,50,267,162,51,154032108.0,12219660.0,3,Normal/Others|Bar and Associations|Repair and Renovation,0.3148148148148148,0.6067415730337079,PATHANAMTHITTA,Kerala,PATHANAMTHITTA,GEN,ANTO ANTONY,M,INC,380927.0,1026553.0,1382741.0,74.24,37.11,44243.0,4.31,3.03,National Party,3.0,True,True,Graduate,Politics,KERALA,Very Close (<5%),National,UPA
Kerala,PONNANI,3042790,DR. M.P ABDUSSAMAD SAMADANI,7,241,114,8,154525056.0,1315528.0,1,Normal/Others,0.07017543859649122,0.4730290456431535,PONNANI,Kerala,PONNANI,GEN,E. T. Mohammed Basheer,M,IUML,521824.0,1017265.0,1356803.0,74.98,51.3,193273.0,19.0,2.7,State-based Party,3.0,True,True,10th Pass,Politics,KERALA,Safe (10-20%),Regional,UPA
Kerala,THIRUVANANTHAPURAM,3017408,Dr Shashi Tharoor,33,115,114,34,187016972.0,29983016.0,1,Normal/Others,0.2982456140350877,0.991304347826087,THIRUVANANTHAPURAM,Kerala,THIRUVANANTHAPURAM,GEN,Dr. SHASHI THAROOR,M,INC,416131.0,1010180.0,1371427.0,73.66,41.19,99989.0,9.9,2.94,National Party,3.0,True,True,Doctorate,Social Work,KERALA,Close (5-10%),National,UPA
Kerala,THRISSUR,3042379,SURESH GOPI,12,71,53,13,153645582.0,10327272.0,2,Normal/Others|Repair and Renovation,0.24528301886792453,0.7464788732394366,THRISSUR,Kerala,THRISSUR,GEN,T. N. PRATHAPAN,M,INC,415089.0,1041869.0,1337110.0,77.92,39.84,93633.0,8.99,2.94,National Party,1.0,False,False,12th Pass,Social Work,KERALA,Close (5-10%),National,UPA
Kerala,VADAKARA,3042380,SHAFI PARAMBIL,15,219,81,16,119059000.0,1512000.0,2,Normal/Others|Repair and Renovation,0.19753086419753085,0.3698630136986301,VADAKARA,Kerala,VADAKARA,GEN,K. MURALEEDHARAN,M,INC,526755.0,1065619.0,1288926.0,82.67,49.43,84663.0,7.94,2.38,National Party,4.0,False,False,Graduate,Politics,KERALA,Close (5-10%),National,UPA
Kerala,WAYANAD,3049648,Priyanka Gandhi Vadra,2,63,38,3,124941940.0,2920970.0,2,Normal/Others|Repair and Renovation,0.07894736842105263,0.6031746031746031,WAYANAD,Kerala,WAYANAD,GEN,Rahul Gandhi,M,INC,706367.0,1092197.0,1359679.0,80.33,64.67,431770.0,39.53,2.04,National Party,4.0,True,True,Post Graduate,Politics,KERALA,Very Safe (>20%),National,UPA
Ladakh,LADAKH,3043914,Mohamed Haneefa,0,15,12,1,20516000.0,0.0,2,Normal/Others|Repair and Renovation,0.08333333333333333,0.8,LADAKH,Jammu_&_Kashmir,LADAKH,GEN,Jamyang Tsering Namgyal,M,BJP,42914.0,126426.0,179232.0,70.54,33.94,10930.0,8.65,3.85,National Party,1.0,False,False,Graduate,Business,JAMMU & KASHMIR,Close (5-10%),National,NDA
Lakshadweep,LAKSHADWEEP(ST),3042791,MUHAMMED HAMDULLAH SAYEED,1,28,25,2,147654523.0,193606.0,1,Normal/Others,0.08,0.8928571428571429,LAKSHADWEEP,Lakshadweep,LAKSHADWEEP,ST,MOHAMMED FAIZAL PP,M,NCP,22851.0,47009.0,55189.0,85.18,48.61,823.0,1.75,2.17,State-based Party (Other State),2.0,True,True,Post Graduate,Politics,LAKSHADWEEP,Very Close (<5%),Regional,UPA
Madhya Pradesh,BALAGHAT,3042381,BHARTI PARDHI,74,161,158,75,196472886.0,38587823.0,2,Normal/Others|Trust and Society,0.47468354430379744,0.9813664596273292,BALAGHAT,Madhya_Pradesh,BALAGHAT,GEN,DR DHAL SINGH BISEN,M,BJP,696102.0,1372018.0,1767725.0,77.61,50.74,242066.0,17.64,2.7,National Party,1.0,False,False,Others,Small Business or Self-employed,MADHYA PRADESH,Safe (10-20%),National,NDA
Madhya Pradesh,BETUL(ST),3018381,Durga Das Uikey,281,463,334,282,220597704.0,65545317.0,2,Normal/Others|Repair and Renovation,0.844311377245509,0.7213822894168467,BETUL,Madhya_Pradesh,BETUL,ST,DURGA DAS (D.D.) UIKEY,M,BJP,811248.0,1357857.0,1737437.0,78.15,59.74,360241.0,26.53,2.13,National Party,1.0,False,False,Post Graduate,Retired or Pension,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,BHIND(SC),3019070,Smt Sandhya Ray,48,128,98,49,106520452.0,9580992.0,2,Trust and Society|Normal/Others,0.5,0.765625,BHIND,Madhya_Pradesh,BHIND,SC,SANDHYA RAY,F,BJP,527694.0,960687.0,1765334.0,54.42,54.93,199885.0,20.81,2.38,National Party,1.0,False,False,Post Graduate,Salaried Work or Employed,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,BHOPAL,3042382,ALOK SHARMA,0,63,52,1,156314000.0,0.0,2,Normal/Others|Trust and Society,0.019230769230769232,0.8253968253968254,BHOPAL,Madhya_Pradesh,BHOPAL,GEN,SADHVI PRAGYA SINGH THAKUR,F,BJP,866482.0,1407954.0,2142861.0,65.7,61.54,364822.0,25.91,1.96,National Party,1.0,False,False,Post Graduate,Unemployed,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,CHHINDWARA,3042383,BUNTY VIVEK SAHU,73,473,333,74,169484260.0,14084130.0,2,Normal/Others|Trust and Society,0.2222222222222222,0.7040169133192389,CHHINDWARA,Madhya_Pradesh,CHHINDWARA,GEN,NAKUL KAMAL NATH,M,INC,587305.0,1248031.0,1514783.0,82.39,47.06,37536.0,3.01,2.44,National Party,1.0,False,False,Graduate,Salaried Work or Employed,MADHYA PRADESH,Very Close (<5%),National,UPA
Madhya Pradesh,DAMOH,3042384,RAHUL SINGH LODHI,32,271,248,33,151182528.0,8262092.0,2,Normal/Others|Trust and Society,0.13306451612903225,0.915129151291513,DAMOH,Madhya_Pradesh,DAMOH,GEN,PRAHALAD SINGH PATEL,M,BJP,704524.0,1164226.0,1768777.0,65.82,60.51,353411.0,30.36,2.17,National Party,5.0,True,True,Graduate Professional,Politics,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,DEWAS(SC),3019068,Mahendra Singh Solanky,3,117,74,4,143527970.0,2000000.0,2,Normal/Others|Trust and Society,0.05405405405405406,0.6324786324786325,DEWAS,Madhya_Pradesh,DEWAS,SC,MAHENDRA SINGH SOLANKY,M,BJP,862429.0,1398946.0,1760503.0,79.46,61.65,372249.0,26.61,2.0,National Party,1.0,False,False,Graduate Professional,Former Government,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,DHAR(ST),3042385,SAVITRI THAKUR,178,238,225,179,180673206.0,58412391.0,2,Normal/Others|Trust and Society,0.7955555555555556,0.9453781512605042,DHAR,Madhya_Pradesh,DHAR,ST,CHATTARSINGH DARBAR,M,BJP,722147.0,1344132.0,1786151.0,75.25,53.73,156029.0,11.61,2.13,National Party,3.0,False,False,Post Graduate,Politics,MADHYA PRADESH,Safe (10-20%),National,NDA
Madhya Pradesh,GUNA,3043718,JYOTIRADITYA M. SCINDIA,18,64,62,19,151730164.0,15093876.0,2,Normal/Others|Repair and Renovation,0.3064516129032258,0.96875,GUNA,Madhya_Pradesh,GUNA,GEN,KRISHNA PAL SINGH (Dr. K. P. YADAV),M,BJP,614049.0,1178423.0,1675724.0,70.32,52.11,125549.0,10.65,2.27,National Party,1.0,False,False,Graduate Professional,Business,MADHYA PRADESH,Safe (10-20%),National,NDA
Madhya Pradesh,GWALIOR,3042386,BHARAT SINGH KUSHWAH,0,23,17,1,42550826.0,0.0,2,Normal/Others|Trust and Society,0.058823529411764705,0.7391304347826086,GWALIOR,Madhya_Pradesh,GWALIOR,GEN,VIVEK NARAYAN SHEJWALKAR,M,BJP,627250.0,1196096.0,2000744.0,59.78,52.44,146842.0,12.28,2.33,National Party,1.0,False,False,Graduate Professional,Social Work,MADHYA PRADESH,Safe (10-20%),National,NDA
Madhya Pradesh,HOSHANGABAD,3042387,DARSHAN SINGH CHOUDHARY,48,355,263,49,94585544.0,5186873.0,2,Normal/Others|Trust and Society,0.18631178707224336,0.7408450704225352,HOSHANGABAD,Madhya_Pradesh,HOSHANGABAD,GEN,UDAY PRATAP SINGH,M,BJP,877927.0,1265869.0,1706141.0,74.19,69.35,553682.0,43.74,1.82,National Party,3.0,True,True,Graduate,Agriculture,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,INDORE,3019065,Shankar Lalwani,145,239,239,146,190166942.0,55202558.0,1,Normal/Others,0.6108786610878661,1.0,INDORE,Madhya_Pradesh,INDORE,GEN,SHANKAR LALWANI,M,BJP,1068569.0,1629108.0,2350580.0,69.31,65.59,547754.0,33.62,1.89,National Party,1.0,False,False,Graduate Professional,Salaried Work or Employed,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,JABALPUR,3042388,ASHISH DUBEY,15,196,156,16,84689616.0,4832336.0,1,Normal/Others,0.10256410256410256,0.7959183673469388,JABALPUR,Madhya_Pradesh,JABALPUR,GEN,RAKESH SINGH,M,BJP,826454.0,1263573.0,1819893.0,69.43,65.41,454744.0,35.99,1.92,National Party,4.0,True,True,Graduate,Politics,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,KHAJURAHO,3018383,Vishnu Dutt Sharma,3,11,7,4,25899894.0,4909947.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.5714285714285714,0.6363636363636364,KHAJURAHO,Madhya_Pradesh,KHAJURAHO,GEN,V.D. SHARMA (VISHNU DATT SHARMA),M,BJP,811135.0,1257783.0,1842095.0,68.28,64.49,492382.0,39.15,2.08,National Party,1.0,False,False,Post Graduate,Agriculture,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,KHANDWA,3019058,Gyaneshwar Patil,147,299,289,148,200771474.0,47276123.0,1,Normal/Others,0.5121107266435986,0.9665551839464883,KHANDWA,Madhya_Pradesh,KHANDWA,GEN,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),M,BJP,838909.0,1468138.0,1909055.0,76.9,57.14,273343.0,18.62,2.08,National Party,6.0,True,True,Post Graduate,Agriculture,MADHYA PRADESH,Safe (10-20%),National,NDA
Madhya Pradesh,KHARGONE(ST),3019056,Gajendra Singh Patel,81,279,246,82,174674406.0,14552245.0,1,Normal/Others,0.3333333333333333,0.8817204301075269,KHARGONE,Madhya_Pradesh,KHARGONE,ST,GAJENDRA UMRAO SINGH PATEL,M,BJP,773550.0,1427607.0,1834385.0,77.82,54.19,202510.0,14.19,2.22,National Party,1.0,False,False,Graduate Professional,Business,MADHYA PRADESH,Safe (10-20%),National,NDA
Madhya Pradesh,MANDLA(ST),3019055,Faggan Singh Kulaste,19,307,169,20,154752449.0,9698306.0,1,Normal/Others,0.11834319526627218,0.5504885993485342,MANDLA,Madhya_Pradesh,MANDLA,ST,FAGGAN SINGH KULASTE,M,BJP,737266.0,1517255.0,1951267.0,77.76,48.59,97674.0,6.44,2.38,National Party,6.0,True,True,Post Graduate,Agriculture,MADHYA PRADESH,Close (5-10%),National,NDA
Madhya Pradesh,MANDSOUR,3017421,Shri Sudheer Gupta,55,181,112,56,54363184.0,6894846.0,2,Normal/Others|Trust and Society,0.5,0.6187845303867403,MANDSOUR,Madhya_Pradesh,MANDSOUR,GEN,Sudheer Gupta,M,BJP,847786.0,1370667.0,1760875.0,77.84,61.85,376734.0,27.49,2.0,National Party,2.0,True,True,Post Graduate,Salaried Work or Employed,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,MORENA,3042389,SHIVMANGAL SINGH TOMAR,0,71,53,1,67140588.0,0.0,1,Normal/Others,0.018867924528301886,0.7464788732394366,MORENA,Madhya_Pradesh,MORENA,GEN,NARENDRA SINGH TOMAR,M,BJP,541689.0,1137290.0,1837723.0,61.89,47.63,113341.0,9.97,2.63,National Party,3.0,True,True,Graduate,Social Work,MADHYA PRADESH,Close (5-10%),National,NDA
Madhya Pradesh,RAJGARH,3018380,Rodmal Nagar,0,267,219,1,193171453.0,0.0,1,Normal/Others,0.0045662100456621,0.8202247191011236,RAJGARH,Madhya_Pradesh,RAJGARH,GEN,RODMAL NAGAR,M,BJP,823824.0,1260329.0,1694329.0,74.39,65.37,431019.0,34.2,1.89,National Party,2.0,True,True,Graduate,Business,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,RATLAM(ST),3042390,ANITA NAGARSINGH CHOUHAN,19,204,200,20,176199381.0,6584120.0,2,Normal/Others|Trust and Society,0.1,0.9803921568627451,RATLAM,Madhya_Pradesh,RATLAM,ST,GUMAN SINGH DAMOR,M,BJP,696103.0,1400509.0,1851112.0,75.66,49.7,90636.0,6.47,2.27,National Party,1.0,False,False,Graduate Professional,Retired or Pension,MADHYA PRADESH,Close (5-10%),National,NDA
Madhya Pradesh,REWA,3019059,Janardan Mishra,0,90,82,1,191153728.0,0.0,1,Normal/Others,0.012195121951219513,0.9111111111111111,REWA,Madhya_Pradesh,REWA,GEN,JANARDAN MISHRA,M,BJP,583769.0,1013251.0,1679534.0,60.33,57.61,312808.0,30.87,2.44,National Party,2.0,True,True,Graduate Professional,Politics,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,SAGAR,3042391,DR. LATA WANKHEDE,76,146,136,77,195670768.0,70792630.0,2,Normal/Others|Trust and Society,0.5661764705882353,0.9315068493150684,SAGAR,Madhya_Pradesh,SAGAR,GEN,RAJBAHADUR SINGH,M,BJP,646231.0,1037175.0,1583129.0,65.51,62.31,305542.0,29.46,2.0,National Party,1.0,False,False,Post Graduate,Business,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,SATNA,3019057,Ganesh Singh,68,312,180,69,113961708.0,16867886.0,2,Normal/Others|Trust and Society,0.38333333333333336,0.5769230769230769,SATNA,Madhya_Pradesh,SATNA,GEN,GANESH SINGH,M,BJP,588753.0,1113656.0,1575064.0,70.71,52.87,231473.0,20.78,2.56,National Party,4.0,True,True,Post Graduate,Politics,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,SHAHDOL (ST),3019069,Smt Himadri Singh,39,133,96,40,150020546.0,18400712.0,2,Normal/Others|Trust and Society,0.4166666666666667,0.7218045112781954,SHAHDOL,Madhya_Pradesh,SHAHDOL,ST,HIMADRI SINGH,F,BJP,747977.0,1237858.0,1656474.0,74.73,60.43,403333.0,32.58,2.22,National Party,1.0,False,False,Graduate,Agriculture,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,SIDHI,3042392,DR. RAJESH MISHRA,134,281,253,135,407492496.0,82574525.0,2,Normal/Others|Repair and Renovation,0.5335968379446641,0.900355871886121,SIDHI,Madhya_Pradesh,SIDHI,GEN,Riti Pathak,F,BJP,698342.0,1282705.0,1845547.0,69.5,54.44,286524.0,22.34,2.5,National Party,2.0,True,True,,Other,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,TIKAMGARH(SC),3019053,Virendra Kumar,6,248,198,7,182858130.0,2784039.0,2,Normal/Others|Trust and Society,0.03535353535353535,0.7983870967741935,TIKAMGARH,Madhya_Pradesh,TIKAMGARH,SC,Dr Virendra Kumar,M,BJP,672248.0,1096712.0,1647399.0,66.57,61.3,348059.0,31.74,2.13,National Party,1.0,False,False,Doctorate,Politics,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,UJJAIN(SC),3017425,Shri Anil Firojiya,88,247,240,89,187402992.0,15385686.0,2,Normal/Others|Trust and Society,0.37083333333333335,0.97165991902834,UJJAIN,Madhya_Pradesh,UJJAIN,SC,ANIL FIROJIYA,M,BJP,791663.0,1252511.0,1661229.0,75.4,63.21,365637.0,29.19,1.92,National Party,1.0,False,False,12th Pass,Business,MADHYA PRADESH,Very Safe (>20%),National,NDA
Madhya Pradesh,VIDISHA,3044395,SHIVRAJ SINGH CHOUHAN,8,80,77,9,96786250.0,3943125.0,1,Normal/Others,0.11688311688311688,0.9625,VIDISHA,Madhya_Pradesh,VIDISHA,GEN,Ramakant Bhargava,M,BJP,853022.0,1250244.0,1741604.0,71.79,68.23,503084.0,40.24,1.82,National Party,1.0,False,False,12th Pass,Agriculture,MADHYA PRADESH,Very Safe (>20%),National,NDA
Maharashtra,AHMEDNAGAR,3042393,NILESH DNYANDEV LANKE,0,75,22,1,125954000.0,0.0,2,Normal/Others|Trust and Society,0.045454545454545456,0.29333333333333333,AHMEDNAGAR,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,AKOLA,3042394,ANUP SANJAY DHOTRE,36,100,63,37,156043498.0,33971749.0,1,Normal/Others,0.5873015873015873,0.63,AKOLA,Maharashtra,AKOLA,GEN,Dhotre Sanjay Shamrao,M,BJP,554444.0,1119440.0,1865169.0,60.02,49.53,275596.0,24.62,2.78,National Party,4.0,True,True,Graduate Professional,Business,MAHARASHTRA,Very Safe (>20%),National,NDA
Maharashtra,AMRAVATI(SC),3042395,BALWANT BASWANT WANKHADE,0,169,131,1,268674000.0,0.0,2,Normal/Others|Trust and Society,0.007633587786259542,0.7751479289940828,AMRAVATI,Maharashtra,AMRAVATI,SC,Navnit Ravi Rana,F,IND,510947.0,1112385.0,1833091.0,60.68,45.93,36951.0,3.32,2.56,Independents,1.0,False,True,10th Pass,Agriculture,MAHARASHTRA,Very Close (<5%),Independent,Other
Maharashtra,AURANGABAD_MH,3042396,BHUMARE SANDIPANRAO ASARAM,18,77,34,19,144373634.0,26879317.0,1,Normal/Others,0.5588235294117647,0.44155844155844154,AURANGABAD MH,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,BARAMATI,3019106,Smt Supriya Sadanand Sule,4,86,17,5,69223892.0,3461946.0,2,Repair and Renovation|Normal/Others,0.29411764705882354,0.19767441860465115,BARAMATI,Maharashtra,BARAMATI,GEN,Supriya Sule,F,NCP,686714.0,1304728.0,2114663.0,61.7,52.63,155774.0,11.94,2.22,State-based Party,3.0,True,True,Graduate,Business,MAHARASHTRA,Safe (10-20%),Regional,UPA
Maharashtra,BEED,3042397,BAJRANG MANOHAR SONWANE,10,101,29,11,126533280.0,9466640.0,1,Normal/Others,0.3793103448275862,0.2871287128712871,BEED,Maharashtra,BEED,GEN,Pritam Gopinathrao Munde,F,BJP,678175.0,1352399.0,2045405.0,66.12,50.15,168368.0,12.45,2.56,National Party,2.0,True,True,Post Graduate,Agriculture,MAHARASHTRA,Safe (10-20%),National,NDA
Maharashtra,BHANDARA-GONDIYA,3042398,DR. PRASHANT YADAORAO PADOLE,6,128,29,7,131674834.0,4277417.0,1,Normal/Others,0.2413793103448276,0.2265625,BHANDARA GONDIYA,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,BHIWANDI,3042399,BALYA MAMA SURESH GOPINATH MHATRE,4,117,91,5,184489012.0,3496237.0,2,Repair and Renovation|Normal/Others,0.054945054945054944,0.7777777777777778,BHIWANDI,Maharashtra,BHIWANDI,GEN,KAPIL MORESHWAR PATIL,M,BJP,523583.0,1005172.0,1890100.0,53.18,52.09,156329.0,15.55,2.5,National Party,2.0,True,True,Graduate,Business,MAHARASHTRA,Safe (10-20%),National,NDA
Maharashtra,BULDHANA,3019090,Prataprao Jadhav,0,107,3,1,78150000.0,0.0,1,Normal/Others,0.3333333333333333,0.028037383177570093,BULDHANA,Maharashtra,BULDHANA,GEN,Jadhav Prataprao Ganpatrao,M,SHS,521977.0,1120359.0,1762918.0,63.55,46.59,133287.0,11.9,2.78,State-based Party,3.0,True,True,12th Pass,Agriculture,MAHARASHTRA,Safe (10-20%),Regional,Other
Maharashtra,CHANDRAPUR,3042400,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,1,71,8,2,102630320.0,1966157.0,1,Normal/Others,0.25,0.11267605633802817,CHANDRAPUR,Maharashtra,CHANDRAPUR,GEN,Balubhau alias Suresh Narayan Dhanorkar,M,INC,559507.0,1238474.0,1910188.0,64.84,45.18,44763.0,3.61,2.63,National Party,1.0,False,False,12th Pass,Business,MAHARASHTRA,Very Close (<5%),National,UPA
Maharashtra,DHULE,3042401,BACHHAV SHOBHA DINESH,6,88,43,7,140813444.0,5356722.0,2,Normal/Others|Trust and Society,0.16279069767441862,0.48863636363636365,DHULE,Maharashtra,DHULE,GEN,Bhamre Subhash Ramrao,M,BJP,613533.0,1085038.0,1908173.0,56.86,56.54,229243.0,21.13,2.22,National Party,2.0,True,True,Post Graduate,Business,MAHARASHTRA,Very Safe (>20%),National,NDA
Maharashtra,DINDORI(ST),3042402,BHASKAR MURLIDHAR BHAGARE,7,107,87,8,167242346.0,5676373.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.09195402298850575,0.8130841121495327,DINDORI,Maharashtra,DINDORI,ST,Dr. Bharati Pravin Pawar,F,BJP,567470.0,1137631.0,1732936.0,65.65,49.88,198779.0,17.47,2.7,National Party,1.0,False,True,Graduate Professional,Business,MAHARASHTRA,Safe (10-20%),National,NDA
Maharashtra,GADCHIROLI-CHIMUR(ST),3042403,DR. KIRSAN NAMDEO,6,121,57,7,140924566.0,3487283.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.12280701754385964,0.47107438016528924,GADCHIROLI CHIMUR,Maharashtra,GADCHIROLI-CHIMUR,ST,ASHOK MAHADEORAO NETE,M,BJP,519968.0,1142698.0,1581366.0,72.26,45.5,77526.0,6.78,2.7,National Party,2.0,True,True,12th Pass,Small Business or Self-employed,MAHARASHTRA,Close (5-10%),National,NDA
Maharashtra,HATKANANGLE,3019082,Dhairyasheel Sambhajirao Mane,2,14,10,3,29937934.0,2000000.0,2,Trust and Society|Normal/Others,0.3,0.7142857142857143,HATKANANGLE,Maharashtra,HATKANANGLE,GEN,Dhairyasheel Sambhajirao Mane,M,SHS,585776.0,1252211.0,1776555.0,70.49,46.78,96039.0,7.67,2.63,State-based Party,1.0,False,False,Graduate,Business,MAHARASHTRA,Close (5-10%),Regional,Other
Maharashtra,HINGOLI,3042404,AASHTIKAR PATIL NAGESH BAPURAO,28,95,43,29,169983426.0,40755038.0,1,Normal/Others,0.6744186046511628,0.45263157894736844,HINGOLI,Maharashtra,HINGOLI,GEN,Hemant Patil,M,SHS,586312.0,1157516.0,1733729.0,66.76,50.65,277856.0,24.0,2.86,State-based Party,1.0,False,False,Graduate,Business,MAHARASHTRA,Very Safe (>20%),Regional,Other
Maharashtra,JALGAON,3042405,SMITA UDAY WAGH,7,11,11,8,32062532.0,11831266.0,1,Normal/Others,0.7272727272727273,1.0,JALGAON,Maharashtra,JALGAON,GEN,Unmesh Bhaiyyasaheb Patil,M,BJP,713874.0,1088277.0,1931400.0,56.35,65.6,411617.0,37.82,1.96,National Party,1.0,False,False,Graduate Professional,Business,MAHARASHTRA,Very Safe (>20%),National,NDA
Maharashtra,JALNA,3042406,KALYAN VAIJINATHRAO KALE,7,61,40,8,96852850.0,6951425.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.2,0.6557377049180327,JALNA,Maharashtra,JALNA,GEN,Danve Raosaheb Dadarao,M,BJP,698019.0,1208139.0,1867220.0,64.7,57.78,332815.0,27.55,2.38,National Party,5.0,True,True,Graduate,Agriculture,MAHARASHTRA,Very Safe (>20%),National,NDA
Maharashtra,KALYAN,3019077,Shrikant Eknath Shinde,0,2,1,1,325000.0,0.0,1,Normal/Others,1.0,0.5,KALYAN,Maharashtra,KALYAN,GEN,Dr. SHRIKANT EKNATH SHINDE,M,SHS,559723.0,890313.0,1965676.0,45.29,62.87,344343.0,38.68,2.13,State-based Party,2.0,True,True,Post Graduate,Business,MAHARASHTRA,Very Safe (>20%),Regional,Other
Maharashtra,KOLHAPUR,3042407,CHHATRAPATI SHAHU SHAHAJI,19,102,29,20,126034582.0,19624291.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.6896551724137931,0.28431372549019607,KOLHAPUR,Maharashtra,KOLHAPUR,GEN,Sanjay Sadashivrao Mandlik,M,SHS,749085.0,1330852.0,1880496.0,70.77,56.29,270568.0,20.33,2.22,State-based Party,1.0,False,False,Post Graduate,Agriculture,MAHARASHTRA,Very Safe (>20%),Regional,Other
Maharashtra,LATUR(SC),3043224,DR KALGE SHIVAJI BANDAPPA,18,116,31,19,117193988.0,15271890.0,2,Normal/Others|Repair and Renovation,0.6129032258064516,0.2672413793103448,LATUR,Maharashtra,LATUR,SC,Sudhakar Tukaram Shrangare,M,BJP,661495.0,1176542.0,1886657.0,62.36,56.22,289111.0,24.57,2.33,National Party,1.0,False,False,10th Pass,Business,MAHARASHTRA,Very Safe (>20%),National,NDA
